url,city,family_edition,value,you_save,discount_pct,num_sold,sold_out,started_at,weekday_start,duration,category,likes
http://livingsocial.com/deals/42350-50-to-spend-on-baby-merchandise,San Diego,1,50,25,50,98,0,5/16/2011,Mon,7,Retail,9
http://livingsocial.com/deals/40872-one-in-studio-79-or-on-location-149-shoot,San Diego,0,250,171,68,22,0,5/16/2011,Mon,7,Services,3
http://livingsocial.com/deals/36789-no-chip-manicure,San Diego,0,45,23,51,439,0,5/16/2011,Mon,2,Beauty,8
https://livingsocial.com/deals/31212-50-or-25-to-spend-on-food-and-drink,San Diego,0,25,13,52,1645,0,5/16/2011,Mon,2,Restaurant,18
https://livingsocial.com/deals/36167-choice-of-peel-and-eye-treatment,San Diego,0,85,45,53,312,0,5/17/2011,Tue,1,Beauty,5
http://livingsocial.com/deals/43135-two-hours-of-maid-service,San Diego,0,160,80,50,108,0,5/17/2011,Tue,1,Services,6
http://livingsocial.com/deals/44392-two-rounds-of-golf-two-buckets-of-balls-and-food,San Diego,0,51,33,65,1463,0,5/18/2011,Wed,2,Entertainment,36
http://livingsocial.com/deals/45444-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,173,0,5/18/2011,Wed,1,Restaurant,0
https://livingsocial.com/deals/37559-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,949,0,5/19/2011,Thu,1,Restaurant,8
http://livingsocial.com/deals/45259-four-pilates-classes-and-one-tower-class,San Diego,0,175,116,66,83,0,5/19/2011,Thu,2,Health,1
http://escapes.livingsocial.com/deals/22587-three-laser-hair-removal-treatments,San Diego,0,248,149,60,182,0,5/20/2011,Fri,3,Beauty,2
http://livingsocial.com/deals/40105-two-hour-harbor-excursion,San Diego,0,25,13,52,2779,0,5/21/2011,Sat,2,Entertainment,30
http://escapes.livingsocial.com/deals/36197-40-to-spend-on-food-and-drink,San Diego,0,40,20,50,1146,0,5/22/2011,Sun,2,Restaurant,23
http://livingsocial.com/deals/41558-four-weeks-of-acting-or-dance-classes,San Diego,0,55,30,55,109,0,5/23/2011,Mon,7,Entertainment,5
http://partners.livingsocial.com/deals/28281-dental-exam-cleaning-and-x-rays,San Diego,0,350,291,83,133,0,5/23/2011,Mon,2,Health,3
http://livingsocial.com/deals/28414-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,378,0,5/23/2011,Mon,1,Restaurant,21
http://escapes.livingsocial.com/deals/43668-intro-to-scuba-class-49-or-diving-class-35,San Diego,0,70,35,50,52,0,5/24/2011,Tue,1,Entertainment,5
https://livingsocial.com/deals/48840-kayaks-burgers-and-beers,San Diego,0,79,40,51,613,0,5/24/2011,Tue,2,Entertainment,55
http://escapes.livingsocial.com/deals/46143-historic-palm-springs-inn,San Diego,0,740,415,56,127,0,5/25/2011,Wed,7,Escapes,20
https://livingsocial.com/deals/28261-facial-and-microdermabrasion,San Diego,0,125,66,53,346,0,5/25/2011,Wed,2,Beauty,10
http://livingsocial.com/deals/45994-hour-long-massage,San Diego,0,95,50,53,258,0,5/25/2011,Wed,1,Beauty,7
http://livingsocial.com/deals/45756-26-week-sunday-subscription,San Diego,0,48,38,79,663,0,5/26/2011,Thu,2,Services,13
http://livingsocial.com/deals/46067-museum-experience-package-or-single-membership,San Diego,0,213,114,54,184,0,5/26/2011,Thu,2,Entertainment,11
http://partners.livingsocial.com/deals/23219-brazilian-blowout-or-brazilian-wax,San Diego,0,300,201,67,203,0,5/27/2011,Fri,3,Beauty,5
http://livingsocial.com/deals/33527-50-to-spend-on-food-and-drink,San Diego,0,50,25,50,96,0,5/27/2011,Fri,3,Restaurant,5
http://escapes.livingsocial.com/deals/41742-hydration-therapy-massage-tanning-and-facial,San Diego,0,110,75,68,314,0,5/28/2011,Sat,2,Beauty,16
http://livingsocial.com/deals/39379-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,1149,0,5/29/2011,Sun,1,Restaurant,20
http://livingsocial.com/deals/37757-outdoor-movie-party-for-up-to-50-people,San Diego,0,299,150,50,66,0,5/30/2011,Mon,7,Entertainment,38
http://livingsocial.com/deals/44432-cupcake-decorating-or-demonstration-class,San Diego,0,40,20,50,209,0,5/30/2011,Mon,2,Entertainment,9
http://escapes.livingsocial.com/deals/30678-30-to-spend-on-food-and-drink,San Diego,0,30,15,50,886,0,5/30/2011,Mon,2,Restaurant,14
http://livingsocial.com/deals/43679-40-to-spend-on-food-and-drink,San Diego,0,40,20,50,329,0,5/31/2011,Tue,2,Restaurant,9
http://livingsocial.com/deals/47783-5-days-in-cabo-san-lucas,San Diego,0,1540,771,50,1536,0,6/1/2011,Wed,7,Escapes,590
http://livingsocial.com/deals/41008-one-hydrafacial-dermabrasion,San Diego,0,135,76,56,461,0,6/1/2011,Wed,2,Beauty,5
http://livingsocial.com/deals/36595-massage-foot-bath-and-one-week-of-yoga,San Diego,0,120,60,50,54,0,6/1/2011,Wed,1,Beauty,9
https://livingsocial.com/deals/40291-10-to-spend-on-food-and-drink,San Diego,0,10,5,50,407,0,6/2/2011,Thu,1,Restaurant,2
http://livingsocial.com/deals/27098-65-to-spend-on-salon-services,San Diego,0,65,40,62,238,0,6/2/2011,Thu,2,Beauty,2
http://livingsocial.com/deals/38250-car-wash,San Diego,0,19,10,53,3992,0,6/3/2011,Fri,3,Services,26
https://livingsocial.com/deals/43482-two-rounds-of-golf-cart-range-balls-and-beers,San Diego,0,160,95,59,647,0,6/3/2011,Fri,3,Entertainment,19
http://escapes.livingsocial.com/deals/40479-30-to-spend-on-drinks,San Diego,0,30,15,50,1471,0,6/4/2011,Sat,2,Restaurant,25
http://livingsocial.com/deals/33931-two-hour-snorkeling-tour,San Diego,0,70,35,50,989,0,6/5/2011,Sun,2,Entertainment,40
http://escapes.livingsocial.com/deals/55311-manicure-and-spa-pedicure,San Diego,0,40,20,50,943,0,6/6/2011,Mon,2,Beauty,15
https://livingsocial.com/deals/47498-15-to-spend-on-food-and-drink,San Diego,0,15,8,53,500,0,6/6/2011,Mon,1,Restaurant,13
http://livingsocial.com/deals/50065-weeklong-art-farm-camp-for-kids,San Diego,0,435,220,51,124,0,6/6/2011,Mon,7,Entertainment,15
http://livingsocial.com/deals/48408-weight-loss-program-and-25-gift-certificate,San Diego,0,280,181,65,45,0,6/7/2011,Tue,2,Health,0
https://livingsocial.com/deals/50283-20-to-spend-on-cupcakes,San Diego,0,20,10,50,1216,0,6/7/2011,Tue,2,Specialty Food,20
http://livingsocial.com/deals/49733-mexico-golf-resort,San Diego,0,160,64,40,71,0,6/8/2011,Wed,7,Escapes,138
http://livingsocial.com/deals/41321-two-weeks-of-unlimited-barre-classes,San Diego,0,112,77,69,466,0,6/8/2011,Wed,2,Health,12
http://escapes.livingsocial.com/deals/42113-three-hour-culinary-walking-tour-of-coronado,San Diego,0,45,23,51,1412,0,6/8/2011,Wed,1,Entertainment,23
http://livingsocial.com/deals/41007-one-wine-and-cheese-pairing-class,San Diego,0,70,35,50,180,0,6/9/2011,Thu,1,Entertainment,8
http://livingsocial.com/deals/28265-five-pass-playground-punch-card,San Diego,1,45,25,56,271,0,6/9/2011,Thu,7,Entertainment,29
http://livingsocial.com/deals/51585-four-day-golf-or-tennis-camp-for-kids,San Diego,0,250,125,50,51,0,6/9/2011,Thu,7,Entertainment,2
http://livingsocial.com/deals/35266-50-to-spend-on-food-and-drink,San Diego,0,50,25,50,1136,0,6/9/2011,Thu,1,Restaurant,27
http://livingsocial.com/deals/43052-cellulite-treatment-or-skin-tightening-laser,San Diego,0,600,401,67,87,0,6/10/2011,Fri,3,Beauty,1
http://escapes.livingsocial.com/deals/54791-40-to-spend-on-waxing-services,San Diego,0,40,20,50,337,0,6/11/2011,Sat,2,Beauty,7
http://livingsocial.com/deals/41015-20-to-spend-on-smoothies-and-boba-tea,San Diego,0,20,10,50,178,0,6/12/2011,Sun,2,Specialty Food,14
http://livingsocial.com/deals/54789-child-5-or-adult-9-ticket-to-ghost-tour,San Diego,0,19,10,53,2524,0,6/13/2011,Mon,2,Entertainment,55
http://livingsocial.com/deals/36634-introduction-to-scuba-class,San Diego,1,90,50,56,79,0,6/13/2011,Mon,7,Entertainment,3
http://livingsocial.com/deals/52523-one-month-of-unlimited-martial-arts-classes,San Diego,0,115,86,75,47,0,6/13/2011,Mon,7,Entertainment,0
http://escapes.livingsocial.com/deals/47804-express-detail,San Diego,0,100,51,51,129,0,6/13/2011,Mon,2,Services,3
https://livingsocial.com/deals/43676-men-s-haircut-shampoo-hot-towel-and-massage,San Diego,0,24,12,50,1593,0,6/14/2011,Tue,1,Beauty,15
http://livingsocial.com/deals/41475-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,2641,0,6/15/2011,Wed,2,Restaurant,27
https://livingsocial.com/deals/42789-20-minute-glider-flight-for-two,San Diego,0,180,90,50,209,0,6/15/2011,Wed,2,Entertainment,3
http://escapes.livingsocial.com/deals/43070-assessment-test-and-four-tutoring-sessions,San Diego,0,205,115,56,24,0,6/16/2011,Thu,7,Entertainment,2
http://livingsocial.com/deals/35958-month-of-weekly-or-twice-weekly-gymnastics-classes,San Diego,1,65,33,51,16,0,6/16/2011,Thu,7,Entertainment,3
http://livingsocial.com/deals/39646-stand-up-paddleboard-class-for-two,San Diego,0,90,50,56,301,0,6/16/2011,Thu,1,Entertainment,12
https://livingsocial.com/deals/48633-60-minute-massage-or-150-worth-of-hair-services,San Diego,0,70,35,50,296,0,6/16/2011,Thu,1,Beauty,7
https://livingsocial.com/deals/49095-30-to-spend-on-food-and-drink,San Diego,0,30,15,50,571,0,6/17/2011,Fri,3,Restaurant,10
http://livingsocial.com/deals/61647-2-5-hour-snorkel-adventure-or-nighttime-kayak-tour,San Diego,0,70,35,50,935,0,6/17/2011,Fri,3,Entertainment,14
http://livingsocial.com/deals/14385-one-month-of-unlimited-boot-camp-classes,San Diego,0,195,166,85,278,0,6/18/2011,Sat,2,Health,12
http://escapes.livingsocial.com/deals/31759-100-to-spend-on-hair-and-skincare-services,San Diego,0,100,61,61,458,0,6/19/2011,Sun,2,Beauty,2
http://livingsocial.com/deals/44393-five-kids-golf-lessons-bag-tag-and-10-discount,San Diego,1,160,120,75,78,0,6/20/2011,Mon,7,Entertainment,1
http://escapes.livingsocial.com/deals/58217-kids-camp-or-family-camp,San Diego,0,515,257,50,16,0,6/20/2011,Mon,7,Entertainment,6
http://escapes.livingsocial.com/deals/47087-three-oil-changes,San Diego,0,99,66,67,572,0,6/20/2011,Mon,1,Services,14
https://livingsocial.com/deals/49393-35-to-spend-on-floral-arrangements,San Diego,0,35,18,51,68,0,6/20/2011,Mon,1,Retail,3
http://livingsocial.com/deals/35171-brazilian-blowout-and-haircut,San Diego,0,270,145,54,92,0,6/21/2011,Tue,2,Beauty,5
https://livingsocial.com/deals/38344-ten-yoga-classes,San Diego,0,100,71,71,186,0,6/21/2011,Tue,1,Health,8
http://partners.livingsocial.com/deals/58559-coastal-colombian-retreat,San Diego,0,1216,487,40,16,0,6/22/2011,Wed,7,Escapes,92
https://livingsocial.com/deals/47893-950-to-spend-on-spa-services-with-vip-membership,San Diego,0,950,905,95,575,0,6/22/2011,Wed,2,Beauty,25
http://livingsocial.com/deals/25688-20-to-spend-and-15-off-retail-wine,San Diego,0,20,10,50,526,0,6/23/2011,Thu,1,Retail,27
http://escapes.livingsocial.com/deals/53871-five-visit-playground-pass,San Diego,0,37,22,59,636,0,6/23/2011,Thu,7,Entertainment,19
http://partners.livingsocial.com/deals/43666-carpet-cleaning-for-three-rooms-with-tile-cleaning,San Diego,0,221,152,69,237,0,6/23/2011,Thu,1,Services,4
http://livingsocial.com/deals/43439-3-hour-kayak-tour-for-adults-21-or-kids-8,San Diego,1,42,21,50,1168,0,6/23/2011,Thu,7,Entertainment,34
http://partners.livingsocial.com/deals/39190-40-to-spend-on-food-and-drink,San Diego,0,40,20,50,573,0,6/24/2011,Fri,3,Restaurant,18
http://livingsocial.com/deals/56099-horseback-tour-of-three-wineries-and-lunch,San Diego,0,300,151,50,374,0,6/24/2011,Fri,3,Entertainment,27
https://livingsocial.com/deals/43665-massage-facial-and-add-on-treatment,San Diego,0,120,60,50,302,0,6/25/2011,Sat,2,Beauty,11
http://escapes.livingsocial.com/deals/69027-personalized-30-page-classic-hardcover-photo-book,San Diego,0,45,26,58,1128,0,6/26/2011,Sun,1,Retail,24
http://escapes.livingsocial.com/deals/50983-40-worth-of-crafting-or-crafting-party-for-ten,San Diego,0,40,20,50,15,0,6/27/2011,Mon,7,Entertainment,2
http://livingsocial.com/deals/64899-two-or-three-hour-intro-to-water-sports-for-kids,San Diego,1,80,40,50,80,0,6/27/2011,Mon,7,Entertainment,11
http://livingsocial.com/deals/62609-three-49-or-five-room-69-carpet-cleaning,San Diego,0,110,61,55,371,0,6/27/2011,Mon,1,Services,9
http://livingsocial.com/deals/48747-50-minute-massage-and-chiropractic-evaluation,San Diego,0,375,336,90,106,0,6/28/2011,Tue,1,Beauty,3
https://livingsocial.com/deals/50037-40-of-dinner-20-or-20-of-lunch-10,San Diego,0,20,10,50,1792,0,6/28/2011,Tue,1,Restaurant,28
https://livingsocial.com/deals/56619-historic-palm-springs-hotel,San Diego,0,473,213,45,271,0,6/29/2011,Wed,7,Escapes,53
http://livingsocial.com/deals/54787-40-units-of-dysport,San Diego,0,300,175,58,135,0,6/29/2011,Wed,1,Beauty,3
http://livingsocial.com/deals/59645-hour-long-surfing-lesson-or-30-minute-yoga-lesson,San Diego,0,25,13,52,240,0,6/29/2011,Wed,1,Entertainment,10
http://livingsocial.com/deals/25106-two-weeks-of-unlimited-spx-pilates-classes,San Diego,0,155,105,68,188,0,6/30/2011,Thu,2,Health,10
http://escapes.livingsocial.com/deals/55385-hour-long-horse-riding-lesson,San Diego,0,60,35,58,142,0,6/30/2011,Thu,7,Entertainment,5
http://livingsocial.com/deals/43130-one-month-of-martial-arts-classes,San Diego,1,248,199,80,10,0,6/30/2011,Thu,7,Entertainment,1
http://livingsocial.com/deals/36564-12-assorted-mini-cupcakes,San Diego,0,15,8,53,1065,0,6/30/2011,Thu,2,Specialty Food,8
http://livingsocial.com/deals/32829-photofacial-or-sclerotherapy-session,San Diego,0,350,251,72,290,0,7/1/2011,Fri,3,Beauty,1
https://livingsocial.com/deals/56907-three-hour-whale-watching-tour,San Diego,0,38,19,50,2091,0,7/1/2011,Fri,3,Entertainment,42
http://livingsocial.com/deals/60397-20-to-spend-on-food-and-drink,San Diego,0,20,10,50,476,0,7/2/2011,Sat,2,Restaurant,5
https://livingsocial.com/deals/41225-30-minute-facial-and-20-off-boutique-items,San Diego,0,80,40,50,23,0,7/3/2011,Sun,2,Beauty,1
http://livingsocial.com/deals/22284-two-hour-children-s-art-workshop,San Francisco,1,30,15,50,285,0,3/21/2011,Mon,7,Entertainment,10
http://livingsocial.com/deals/12116-three-pilates-tower-or-reformer-classes,San Francisco,0,96,50,52,298,0,3/22/2011,Tue,1,Health,8
http://livingsocial.com/deals/30941-marin-county-magic,San Francisco,0,209,100,48,649,0,3/23/2011,Wed,7,Getaway,30
http://livingsocial.com/deals/26023-basic-mani-pedi-20-or-spa-mani-pedi-35,San Francisco,0,40,20,50,800,1,3/23/2011,Wed,1,Beauty,17
http://livingsocial.com/deals/29691-40-to-spend-on-food-and-drink,San Francisco,0,40,20,50,2071,0,3/24/2011,Thu,1,Restaurant,78
http://livingsocial.com/deals/21721-introduction-to-sailing-course,San Francisco,0,120,60,50,280,0,3/25/2011,Fri,3,Entertainment,18
https://livingsocial.com/deals/29288-six-class-pass-or-one-month-of-unlimited-sessions,San Francisco,1,72,36,50,36,0,3/28/2011,Mon,7,Health,5
http://livingsocial.com/deals/25338-150-to-spend-on-audio-and-video-equipment,San Francisco,0,150,75,50,94,0,3/28/2011,Mon,1,Retail,8
http://livingsocial.com/deals/8577-hour-long-microdermabrasion-facial,San Francisco,0,155,80,52,432,0,3/29/2011,Tue,1,Beauty,10
http://partners.livingsocial.com/deals/33055-mendocino-coast-spa-resort,San Francisco,0,300,201,67,802,0,3/30/2011,Wed,7,Getaway,62
http://livingsocial.com/deals/25283-one-month-of-unlimited-yoga-classes,San Francisco,0,139,100,72,234,0,3/30/2011,Wed,1,Health,2
http://livingsocial.com/deals/33869-facial-and-3-6-or-12-led-light-treatments,San Francisco,0,330,165,50,111,0,3/31/2011,Thu,1,Beauty,3
http://livingsocial.com/deals/25020-50-to-spend-on-food-and-drink-or-online-products,San Francisco,0,50,25,50,1945,0,4/1/2011,Fri,3,Specialty Food,46
http://escapes.livingsocial.com/deals/28187-50-to-spend-on-food-and-drink,San Francisco,0,50,25,50,755,0,4/4/2011,Mon,1,Restaurant,13
http://livingsocial.com/deals/30040-three-week-music-class,San Francisco,1,80,40,50,25,0,4/4/2011,Mon,7,Services,2
http://escapes.livingsocial.com/deals/34986-sailing-cruise-with-drinks,San Francisco,0,40,20,50,3769,0,4/5/2011,Tue,2,Entertainment,55
http://livingsocial.com/deals/34677-pacific-grove-inn,San Francisco,0,483,258,53,542,0,4/6/2011,Wed,7,Getaway,47
http://escapes.livingsocial.com/deals/34753-tickets-to-two-day-wine-tasting-and-buying-event,San Francisco,0,50,30,60,753,0,4/6/2011,Wed,1,Entertainment,30
http://escapes.livingsocial.com/deals/35218-30-to-spend-on-flowers,San Francisco,0,30,15,50,598,0,4/7/2011,Thu,1,Retail,9
http://escapes.livingsocial.com/deals/29494-100-to-spend-on-salon-services-or-one-brow-wax,San Francisco,0,100,50,50,453,0,4/8/2011,Fri,3,Beauty,11
http://escapes.livingsocial.com/deals/32576-cookie-palm-leaf-or-cupcake-class,San Francisco,1,50,25,50,85,0,4/11/2011,Mon,7,Education,10
http://escapes.livingsocial.com/deals/35034-20-to-spend-on-baked-goods,San Francisco,0,20,10,50,217,0,4/11/2011,Mon,1,Specialty Food,6
http://escapes.livingsocial.com/deals/37016-movie-ticket-+-book-+-food-and-drink,San Francisco,0,40,20,50,1140,0,4/12/2011,Tue,1,Entertainment,37
http://livingsocial.com/deals/35865-san-jose-luxe,San Francisco,0,210,105,50,588,0,4/13/2011,Wed,7,Escapes,30
http://escapes.livingsocial.com/deals/26487-40-to-spend-on-food-and-drink,San Francisco,0,40,20,50,1600,0,4/13/2011,Wed,1,Restaurant,28
http://escapes.livingsocial.com/deals/19636-deep-tissue-massage-and-chiropractic-consultation,San Francisco,0,129,94,73,540,0,4/14/2011,Thu,1,Beauty,15
http://livingsocial.com/deals/37924-40-to-spend-on-wine-and-food,San Francisco,0,40,20,50,898,0,4/15/2011,Fri,3,Restaurant,13
https://livingsocial.com/deals/34100-drop-in-play-session-10-or-overnight-camp-22,San Francisco,1,20,10,50,634,0,4/18/2011,Mon,7,Entertainment,21
http://livingsocial.com/deals/33665-three-hour-in-studio-photography-lesson,San Francisco,0,150,101,67,692,0,4/18/2011,Mon,1,Education,17
http://partners.livingsocial.com/deals/31644-50-to-spend-on-food-and-drink,San Francisco,0,50,25,50,1199,0,4/19/2011,Tue,1,Restaurant,14
http://escapes.livingsocial.com/deals/32993-mani-pedi,San Francisco,0,58,30,52,1034,0,4/20/2011,Wed,2,Beauty,6
http://livingsocial.com/deals/37099-crunch-membership-and-personal-training-session,San Francisco,0,212,173,82,761,0,4/21/2011,Thu,1,Health,25
http://escapes.livingsocial.com/deals/35193-50-to-spend-on-food-and-drink,San Francisco,0,50,25,50,1420,0,4/22/2011,Fri,3,Restaurant,31
http://escapes.livingsocial.com/deals/40315-three-room-carpet-cleaning-or-area-rug-cleaning,San Francisco,0,243,144,59,350,0,4/25/2011,Mon,2,Services,7
https://livingsocial.com/deals/40663-40-to-spend-on-children-s-clothing,San Francisco,1,40,20,50,74,0,4/25/2011,Mon,7,Retail,4
http://escapes.livingsocial.com/deals/37843-mendocino-village-historic-hotel,San Francisco,0,319,160,50,746,0,4/27/2011,Wed,7,Escapes,37
http://livingsocial.com/deals/28924-90-minute-city-tour,San Francisco,0,40,22,55,1287,0,4/27/2011,Wed,1,Entertainment,16
http://livingsocial.com/deals/30283-brazilian-wax,San Francisco,0,55,30,55,1198,0,4/28/2011,Thu,1,Beauty,11
http://livingsocial.com/deals/17790-half-day-whitewater-rafting-trip,San Francisco,0,120,60,50,1361,0,4/29/2011,Fri,3,Entertainment,88
https://livingsocial.com/deals/42521-on-site-family-photo-session-and-dvd-of-images,San Francisco,1,600,520,87,104,0,5/2/2011,Mon,7,Services,7
http://escapes.livingsocial.com/deals/32618-30-to-spend-on-car-service,San Francisco,0,30,15,50,119,0,5/3/2011,Tue,1,Services,3
http://livingsocial.com/deals/40876-monterey-spa-getaway,San Francisco,0,194,95,49,1700,0,5/4/2011,Wed,7,Escapes,90
http://escapes.livingsocial.com/deals/42510-a-walking-food-adventure-spring-restaurant-crawl,San Francisco,0,55,28,51,489,0,5/4/2011,Wed,2,Entertainment,30
https://livingsocial.com/deals/40080-50-to-spend-on-food-and-drink,San Francisco,0,50,25,50,1779,0,5/6/2011,Fri,3,Restaurant,22
http://livingsocial.com/deals/39201-three-private-or-group-pilates-classes,San Francisco,0,90,57,63,626,0,5/9/2011,Mon,2,Health,6
https://livingsocial.com/deals/42200-child-ticket-junior-ticket-or-adult-ticket,San Francisco,1,7,4,57,1612,0,5/9/2011,Mon,7,Entertainment,23
http://livingsocial.com/deals/39633-facial-and-body-wrap-110-or-facial-60,San Francisco,0,145,85,59,389,0,5/10/2011,Tue,2,Beauty,6
http://deals.livingsocial.com/deals/41071-carmel-by-the-sea-inn,San Francisco,0,345,173,50,840,0,5/11/2011,Wed,7,Escapes,82
http://livingsocial.com/deals/44420-beginner-outdoor-rock-climbing-and-bbq-picnic,San Francisco,0,120,61,51,212,0,5/11/2011,Wed,2,Entertainment,30
http://livingsocial.com/deals/43131-40-worth-of-food-and-drink-and-two-movie-tickets,San Francisco,0,70,35,50,312,0,5/12/2011,Thu,1,Restaurant,19
http://livingsocial.com/deals/38734-full-day-admission-equipment-and-200-paintballs,San Francisco,0,50,25,50,751,0,5/13/2011,Fri,3,Entertainment,60
https://livingsocial.com/deals/42687-two-private-30-minute-music-lessons,San Francisco,1,50,25,50,160,0,5/16/2011,Mon,7,Services,0
http://livingsocial.com/deals/36288-three-60-minute-swedish-massages,San Francisco,0,225,126,56,595,0,5/16/2011,Mon,2,Beauty,20
http://livingsocial.com/deals/41979-2-5-hour-sunset-cocktail-cruise,San Francisco,0,135,68,50,147,0,5/17/2011,Tue,1,Entertainment,12
http://livingsocial.com/deals/45358-napa-golf-+-wine-package,San Francisco,0,758,379,50,144,0,5/18/2011,Wed,7,Escapes,24
http://livingsocial.com/deals/23683-brazilian-blowout-or-haircare-package,San Francisco,0,120,60,50,372,0,5/18/2011,Wed,1,Beauty,7
https://livingsocial.com/deals/36239-12-cupcakes-18-or-24-mini-cupcakes-20,San Francisco,0,36,18,50,670,0,5/19/2011,Thu,1,Specialty Food,11
http://livingsocial.com/deals/41732-60-to-spend-on-food-and-drink,San Francisco,0,60,30,50,858,0,5/20/2011,Fri,3,Restaurant,14
http://livingsocial.com/deals/14369-in-office-teeth-whitening,San Francisco,0,500,321,64,204,0,5/23/2011,Mon,1,Health,2
http://livingsocial.com/deals/37925-20-to-spend-on-food-and-drink,San Francisco,0,20,10,50,346,0,5/24/2011,Tue,1,Restaurant,6
http://livingsocial.com/deals/47133-monterey-bay-victorian,San Francisco,0,224,109,49,512,1,5/25/2011,Wed,7,Escapes,45
http://livingsocial.com/deals/19910-35-bikram-yoga-classes,San Francisco,0,315,276,88,846,0,5/25/2011,Wed,1,Health,25
http://livingsocial.com/deals/41098-mani-pedi-with-foot-and-hand-masque-and-scrub,San Francisco,0,72,37,51,994,0,5/26/2011,Thu,1,Beauty,23
http://livingsocial.com/deals/11063-photo-shoot-95-class-95-or-both-170,San Francisco,0,595,500,84,312,0,5/27/2011,Fri,3,Services,6
https://livingsocial.com/deals/42173-two-months-of-home-delivery-children-s-books,San Francisco,1,30,15,50,189,0,5/30/2011,Mon,7,Retail,8
http://livingsocial.com/deals/40299-11-hour-pacific-coast-highway-tour,San Francisco,0,69,35,51,300,0,5/31/2011,Tue,1,Entertainment,9
http://livingsocial.com/deals/50649-seven-days-of-vegan-or-gluten-free-vegan-meals,San Francisco,0,265,136,51,264,0,6/1/2011,Wed,1,Services,12
http://livingsocial.com/deals/46951-napa-wine-tour-gourmet-cheese-cupcake-tasting,San Francisco,0,145,76,52,741,0,6/2/2011,Thu,4,Entertainment,73
http://escapes.livingsocial.com/deals/55151-two-day-basic-keelboat-sailing-lesson,San Francisco,0,390,195,50,202,0,6/3/2011,Fri,4,Entertainment,10
http://livingsocial.com/deals/42614-150-to-spend-on-facials-and-peels,San Francisco,0,150,100,67,237,0,6/4/2011,Sat,2,Beauty,5
http://escapes.livingsocial.com/deals/29264-20-to-spend-on-food-and-drink,San Francisco,0,20,10,50,562,0,6/5/2011,Sun,2,Specialty Food,11
https://livingsocial.com/deals/50761-one-week-of-sports-camp-for-kids,San Francisco,1,145,86,59,318,0,6/6/2011,Mon,7,Entertainment,14
http://livingsocial.com/deals/57229-50-to-spend-on-office-supplies-and-business-cards,San Francisco,0,50,40,80,2193,0,6/6/2011,Mon,1,Retail,31
http://livingsocial.com/deals/39992-20-to-spend-on-food-and-drink,San Francisco,0,20,10,50,282,0,6/7/2011,Tue,1,Restaurant,5
http://livingsocial.com/deals/53781-east-bay-chateau-+-spa,San Francisco,0,200,91,46,804,0,6/8/2011,Wed,7,Escapes,40
http://livingsocial.com/deals/45088-2-5-hour-cooking-75-or-baking-class-60,San Francisco,0,120,60,50,327,0,6/8/2011,Wed,2,Entertainment,10
http://livingsocial.com/deals/37922-custom-print-or-print-on-demand,San Francisco,0,95,65,68,460,0,6/9/2011,Thu,1,Photography,8
http://livingsocial.com/deals/46640-40-to-spend-on-dinner-or-30-to-spend-on-lunch,San Francisco,0,30,15,50,958,0,6/10/2011,Fri,3,Restaurant,13
http://livingsocial.com/deals/34503-one-way-towncar-to-sfo-or-point-a-to-point-b,San Francisco,0,60,30,50,1473,0,6/11/2011,Sat,2,Services,11
http://livingsocial.com/deals/47117-one-dozen-latin-inspired-pastries,San Francisco,0,30,15,50,249,0,6/12/2011,Sun,2,Specialty Food,8
https://livingsocial.com/deals/45474-one-or-three-30-minute-voice-lessons,San Francisco,1,50,25,50,173,0,6/13/2011,Mon,7,Services,3
http://livingsocial.com/deals/41912-2-hours-of-moving-or-100-of-packing-supplies,San Francisco,0,100,50,50,365,0,6/13/2011,Mon,1,Services,7
http://livingsocial.com/deals/41809-microdermabrasion-facial-and-massage,San Francisco,0,160,80,50,309,0,6/14/2011,Tue,2,Beauty,4
http://livingsocial.com/deals/50663-up-to-ten-nights-in-mexico,San Francisco,0,310,155,50,458,0,6/15/2011,Wed,7,Escapes,143
http://livingsocial.com/deals/61877-60-to-spend-on-eyeglasses,San Francisco,0,60,41,68,219,0,6/15/2011,Wed,1,Health,6
http://livingsocial.com/deals/46716-one-hour-of-house-cleaning,San Francisco,0,70,35,50,810,0,6/16/2011,Thu,1,Services,10
http://livingsocial.com/deals/57481-mccovey-cove-party-boat-experience,San Francisco,0,75,46,61,584,0,6/16/2011,Thu,2,Entertainment,20
http://livingsocial.com/deals/35277-50-to-spend-on-food-and-drink,San Francisco,0,50,25,50,749,0,6/17/2011,Fri,3,Restaurant,12
http://livingsocial.com/deals/54345-two-120-minute-pole-dancing-classes,San Francisco,0,90,45,50,669,0,6/18/2011,Sat,2,Health,29
http://livingsocial.com/deals/61169-100-worth-of-clothes-50-or-two-t-shirts-24,San Francisco,0,48,24,50,176,0,6/19/2011,Sun,2,Retail,3
http://livingsocial.com/deals/56079-20-to-spend-on-food-and-drink,San Francisco,0,20,10,50,538,0,6/20/2011,Mon,1,Restaurant,9
